"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M"
"1500000US721371214002","Block Group 2, Census Tract 1214, Toa Baja Municipio, Puerto Rico","2067","386","0","14","0","14","0","14","0","14","0","14","0","14","0","14","39","63","29","33","15","23","17","27","28","45","32","51","14","23","17","27","441","189","0","14","40","48","306","183","311","162","588","239","149","98","13","22","28","46"
"1500000US721371214003","Block Group 3, Census Tract 1214, Toa Baja Municipio, Puerto Rico","469","423","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","39","62","0","14","0","14","0","14","0","14","0","14","0","14","145","206","0","14","52","73","58","93","78","110","47","74","0","14","50","78","0","14"
"1500000US721371217011","Block Group 1, Census Tract 1217.01, Toa Baja Municipio, Puerto Rico","1787","241","9","14","0","14","0","14","0","14","0","14","0","14","10","17","0","14","34","20","13","20","33","28","27","39","10","16","20","22","0","14","374","142","50","48","72","66","300","104","221","86","503","152","99","61","0","14","12","19"
"1500000US721371217021","Block Group 1, Census Tract 1217.02, Toa Baja Municipio, Puerto Rico","581","269","0","14","0","14","0","14","37","59","0","14","0","14","38","60","35","56","0","14","0","14","22","34","0","14","0","14","21","33","0","14","198","99","23","36","0","14","27","45","159","168","21","33","0","14","0","14","0","14"
"1500000US721371217022","Block Group 2, Census Tract 1217.02, Toa Baja Municipio, Puerto Rico","1263","355","71","82","0","14","0","14","0","14","0","14","28","45","0","14","26","42","25","41","26","43","32","51","168","110","25","40","53","59","0","14","235","143","48","56","32","52","249","176","123","160","122","106","0","14","0","14","0","14"
"1500000US721371217023","Block Group 3, Census Tract 1217.02, Toa Baja Municipio, Puerto Rico","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US721371217024","Block Group 4, Census Tract 1217.02, Toa Baja Municipio, Puerto Rico","1284","368","27","43","0","14","0","14","0","14","30","47","0","14","0","14","30","49","51","60","25","41","0","14","83","99","83","67","0","14","0","14","356","173","41","47","0","14","174","137","56","65","309","175","0","14","0","14","19","31"
"1500000US721371218011","Block Group 1, Census Tract 1218.01, Toa Baja Municipio, Puerto Rico","1282","548","0","14","0","14","0","14","0","14","0","14","0","14","29","46","0","14","0","14","72","80","62","69","70","82","118","134","0","14","29","46","584","374","0","14","0","14","65","75","39","64","214","164","0","14","0","14","0","14"
"1500000US721371218012","Block Group 2, Census Tract 1218.01, Toa Baja Municipio, Puerto Rico","300","227","40","65","0","14","0","14","0","14","0","14","0","14","3","9","1","2","0","14","3","7","26","42","0","14","0","14","2","4","0","14","124","106","0","14","0","14","26","40","0","14","75","87","0","14","0","14","0","14"
"1500000US721371218013","Block Group 3, Census Tract 1218.01, Toa Baja Municipio, Puerto Rico","895","405","0","14","0","14","0","14","0","14","0","14","0","14","0","14","26","41","0","14","59","71","57","49","54","85","23","39","0","14","0","14","240","162","38","62","0","14","119","119","40","63","239","202","0","14","0","14","0","14"
"1500000US721371218014","Block Group 4, Census Tract 1218.01, Toa Baja Municipio, Puerto Rico","605","322","0","14","0","14","0","14","0","14","0","14","37","61","0","14","16","25","0","14","51","58","36","58","54","62","0","14","0","14","0","14","243","157","0","14","0","14","77","94","23","37","68","77","0","14","0","14","0","14"
"1500000US721371218021","Block Group 1, Census Tract 1218.02, Toa Baja Municipio, Puerto Rico","1470","325","0","14","0","14","0","14","0","14","0","14","20","32","0","14","0","14","0","14","0","14","25","41","0","14","28","44","0","14","14","22","196","122","65","78","86","98","248","159","418","187","269","138","77","89","0","14","24","40"
"1500000US721371218022","Block Group 2, Census Tract 1218.02, Toa Baja Municipio, Puerto Rico","1282","417","0","14","0","14","0","14","0","14","0","14","38","61","35","41","0","14","23","38","51","57","30","48","49","56","46","76","0","14","27","43","259","140","0","14","32","50","237","200","194","127","229","150","32","54","0","14","0","14"
"1500000US721371218023","Block Group 3, Census Tract 1218.02, Toa Baja Municipio, Puerto Rico","703","182","0","14","0","14","0","14","0","14","0","14","14","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","158","88","0","14","41","48","75","71","54","63","299","134","62","45","0","14","0","14"
"1500000US721371219001","Block Group 1, Census Tract 1219, Toa Baja Municipio, Puerto Rico","1195","296","84","97","0","14","0","14","9","14","27","30","17","27","8","13","15","23","26","42","13","20","0","14","43","39","10","17","34","39","0","14","334","149","0","14","50","32","124","85","98","82","231","85","56","49","0","14","16","26"
"1500000US721371219002","Block Group 2, Census Tract 1219, Toa Baja Municipio, Puerto Rico","1211","305","0","14","0","14","0","14","27","30","0","14","35","30","0","14","15","23","0","14","0","14","0","14","0","14","0","14","0","14","16","26","297","149","13","22","66","68","104","70","154","65","427","154","57","43","0","14","0","14"
"1500000US721371220011","Block Group 1, Census Tract 1220.01, Toa Baja Municipio, Puerto Rico","860","259","25","42","0","14","0","14","0","14","0","14","15","26","45","53","20","31","13","20","0","14","47","44","27","42","0","14","13","21","0","14","213","104","15","24","47","45","146","89","101","70","70","53","51","50","0","14","12","19"
"1500000US721371220012","Block Group 2, Census Tract 1220.01, Toa Baja Municipio, Puerto Rico","678","208","14","23","0","14","0","14","0","14","14","24","0","14","26","32","21","24","0","14","55","53","23","38","90","63","14","23","21","32","0","14","187","102","13","22","18","23","73","54","50","42","59","52","0","14","0","14","0","14"
"1500000US721371220013","Block Group 3, Census Tract 1220.01, Toa Baja Municipio, Puerto Rico","1455","349","10","15","0","14","0","14","0","14","0","14","0","14","14","23","0","14","13","21","23","37","18","29","15","25","19","30","39","62","0","14","332","160","24","27","46","60","144","88","160","85","433","176","165","125","0","14","0","14"
"1500000US721371220021","Block Group 1, Census Tract 1220.02, Toa Baja Municipio, Puerto Rico","1192","305","16","26","0","14","0","14","0","14","0","14","7","13","0","14","9","14","16","27","0","14","0","14","0","14","0","14","19","30","25","28","235","109","18","29","46","45","158","84","87","61","466","205","90","52","0","14","0","14"
"1500000US721371220022","Block Group 2, Census Tract 1220.02, Toa Baja Municipio, Puerto Rico","1397","310","0","14","0","14","0","14","0","14","19","30","0","14","0","14","0","14","0","14","44","50","0","14","0","14","0","14","17","28","14","22","375","154","0","14","55","65","153","101","192","106","322","141","158","106","48","55","0","14"
"1500000US721371221001","Block Group 1, Census Tract 1221, Toa Baja Municipio, Puerto Rico","1264","221","29","33","0","14","0","14","8","12","30","29","22","24","18","20","25","30","98","45","103","78","53","28","63","44","35","28","78","61","0","14","339","126","22","24","28","35","76","44","155","70","74","50","0","14","0","14","8","12"
"1500000US721371221002","Block Group 2, Census Tract 1221, Toa Baja Municipio, Puerto Rico","585","136","50","50","0","14","0","14","0","14","0","14","8","12","14","23","0","14","40","30","7","12","41","43","16","18","10","15","10","16","10","16","163","73","29","46","22","24","52","46","38","29","75","57","0","14","0","14","0","14"
"1500000US721371222011","Block Group 1, Census Tract 1222.01, Toa Baja Municipio, Puerto Rico","336","154","0","14","0","14","0","14","0","14","8","13","1","3","0","14","0","14","9","14","0","14","16","26","2","4","0","14","0","14","13","21","16","25","16","25","0","14","61","74","78","42","75","60","41","46","0","14","0","14"
"1500000US721371222012","Block Group 2, Census Tract 1222.01, Toa Baja Municipio, Puerto Rico","660","230","63","80","0","14","0","14","33","27","25","39","0","14","0","14","0","14","50","45","0","14","17","27","0","14","0","14","0","14","17","27","227","133","0","14","27","32","44","48","76","58","72","61","9","15","0","14","0","14"
"1500000US721371222013","Block Group 3, Census Tract 1222.01, Toa Baja Municipio, Puerto Rico","792","220","23","35","0","14","0","14","0","14","0","14","16","26","23","25","22","26","40","47","0","14","97","83","20","24","48","46","24","28","0","14","254","124","71","79","0","14","32","26","31","35","50","47","41","66","0","14","0","14"
"1500000US721371222021","Block Group 1, Census Tract 1222.02, Toa Baja Municipio, Puerto Rico","1661","327","23","37","0","14","0","14","44","41","33","28","68","75","72","57","16","27","25","30","72","75","41","42","79","60","46","44","80","74","0","14","536","182","43","49","0","14","157","96","110","73","145","92","55","55","0","14","16","26"
"1500000US721371224001","Block Group 1, Census Tract 1224, Toa Baja Municipio, Puerto Rico","1277","220","20","26","0","14","0","14","0","14","0","14","0","14","15","17","0","14","25","28","20","21","34","28","57","37","14","16","15","31","15","19","456","131","47","41","45","53","117","59","149","61","186","87","62","38","0","14","0","14"
"1500000US721379900000","Block Group 0, Census Tract 9900, Toa Baja Municipio, Puerto Rico","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US721390601021","Block Group 1, Census Tract 601.02, Trujillo Alto Municipio, Puerto Rico","825","178","15","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","33","53","24","39","0","14","0","14","20","33","31","37","70","59","0","14","15","24","58","42","57","46","269","126","106","94","53","44","74","54"
"1500000US721390601022","Block Group 2, Census Tract 601.02, Trujillo Alto Municipio, Puerto Rico","1160","206","20","29","0","14","0","14","0","14","0","14","9","15","22","38","0","14","90","69","0","14","9","15","23","27","0","14","0","14","0","14","194","106","27","28","0","14","202","114","87","56","340","129","137","62","0","14","0","14"
"1500000US721390601023","Block Group 3, Census Tract 601.02, Trujillo Alto Municipio, Puerto Rico","526","198","0","14","0","14","0","14","0","14","0","14","0","14","30","50","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","98","131","0","14","10","15","33","39","90","53","151","71","76","58","21","34","17","27"
"1500000US721390601024","Block Group 4, Census Tract 601.02, Trujillo Alto Municipio, Puerto Rico","138","83","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","21","66","62","0","14","0","14","12","19","12","19","35","28","0","14","0","14","0","14"
"1500000US721390601031","Block Group 1, Census Tract 601.03, Trujillo Alto Municipio, Puerto Rico","1299","300","115","81","0","14","0","14","0","14","0","14","16","27","13","21","0","14","103","77","0","14","21","33","71","58","0","14","22","34","0","14","371","164","20","31","10","17","193","112","169","96","115","72","60","56","0","14","0","14"
"1500000US721390601032","Block Group 2, Census Tract 601.03, Trujillo Alto Municipio, Puerto Rico","821","236","8","18","0","14","0","14","0","14","0","14","0","14","0","14","2","4","0","14","0","14","42","47","40","45","0","14","19","32","0","14","236","96","27","43","32","33","130","90","123","77","112","66","50","59","0","14","0","14"
"1500000US721390601041","Block Group 1, Census Tract 601.04, Trujillo Alto Municipio, Puerto Rico","2154","479","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","44","51","0","14","0","14","57","74","0","14","31","50","0","14","550","214","0","14","0","14","314","171","261","234","731","325","91","87","0","14","75","87"
"1500000US721390601042","Block Group 2, Census Tract 601.04, Trujillo Alto Municipio, Puerto Rico","1913","471","0","14","0","14","0","14","17","27","0","14","23","36","15","24","0","14","23","37","40","47","29","48","0","14","0","14","33","36","0","14","101","67","45","51","36","54","203","131","222","161","914","354","144","135","18","30","50","49"
"1500000US721390602111","Block Group 1, Census Tract 602.11, Trujillo Alto Municipio, Puerto Rico","1024","320","0","14","0","14","0","14","0","14","0","14","0","14","49","60","0","14","0","14","0","14","40","64","44","73","0","14","0","14","16","25","207","130","48","75","63","82","172","120","190","166","161","111","34","54","0","14","0","14"
"1500000US721390602112","Block Group 2, Census Tract 602.11, Trujillo Alto Municipio, Puerto Rico","551","241","22","46","0","14","0","14","0","14","0","14","20","32","9","22","0","14","0","14","0","14","6","15","38","48","51","59","4","9","0","14","144","89","22","33","0","14","20","29","88","72","100","92","0","14","27","41","0","14"
"1500000US721390602113","Block Group 3, Census Tract 602.11, Trujillo Alto Municipio, Puerto Rico","857","283","0","14","0","14","0","14","15","23","0","14","30","49","17","27","0","14","0","14","52","61","0","14","0","14","35","58","0","14","30","34","417","201","0","14","0","14","65","73","41","65","155","114","0","14","0","14","0","14"
"1500000US721390602114","Block Group 4, Census Tract 602.11, Trujillo Alto Municipio, Puerto Rico","1392","337","13","22","0","14","0","14","0","14","0","14","0","14","34","54","0","14","0","14","15","24","95","92","87","90","0","14","0","14","0","14","284","139","14","22","69","74","130","93","254","149","199","113","198","152","0","14","0","14"
