"GEO_ID","NAME","B17017_001E","B17017_001M","B17017_002E","B17017_002M","B17017_003E","B17017_003M","B17017_004E","B17017_004M","B17017_005E","B17017_005M","B17017_006E","B17017_006M","B17017_007E","B17017_007M","B17017_008E","B17017_008M","B17017_009E","B17017_009M","B17017_010E","B17017_010M","B17017_011E","B17017_011M","B17017_012E","B17017_012M","B17017_013E","B17017_013M","B17017_014E","B17017_014M","B17017_015E","B17017_015M","B17017_016E","B17017_016M","B17017_017E","B17017_017M","B17017_018E","B17017_018M","B17017_019E","B17017_019M","B17017_020E","B17017_020M","B17017_021E","B17017_021M","B17017_022E","B17017_022M","B17017_023E","B17017_023M","B17017_024E","B17017_024M","B17017_025E","B17017_025M","B17017_026E","B17017_026M","B17017_027E","B17017_027M","B17017_028E","B17017_028M","B17017_029E","B17017_029M","B17017_030E","B17017_030M","B17017_031E","B17017_031M","B17017_032E","B17017_032M","B17017_033E","B17017_033M","B17017_034E","B17017_034M","B17017_035E","B17017_035M","B17017_036E","B17017_036M","B17017_037E","B17017_037M","B17017_038E","B17017_038M","B17017_039E","B17017_039M","B17017_040E","B17017_040M","B17017_041E","B17017_041M","B17017_042E","B17017_042M","B17017_043E","B17017_043M","B17017_044E","B17017_044M","B17017_045E","B17017_045M","B17017_046E","B17017_046M","B17017_047E","B17017_047M","B17017_048E","B17017_048M","B17017_049E","B17017_049M","B17017_050E","B17017_050M","B17017_051E","B17017_051M","B17017_052E","B17017_052M","B17017_053E","B17017_053M","B17017_054E","B17017_054M","B17017_055E","B17017_055M","B17017_056E","B17017_056M","B17017_057E","B17017_057M","B17017_058E","B17017_058M","B17017_059E","B17017_059M"
"1500000US721270056022","Block Group 2, Census Tract 56.02, San Juan Municipio, Puerto Rico","188","55","74","46","50","41","8","12","0","14","0","14","0","14","8","12","42","39","0","14","0","14","0","14","0","14","0","14","42","39","0","14","15","24","9","15","18","28","24","21","0","14","0","14","0","14","0","14","0","14","24","21","0","14","0","14","15","24","9","14","114","53","68","43","50","43","0","14","0","14","33","41","17","18","18","21","0","14","0","14","0","14","0","14","0","14","18","21","0","14","0","14","8","14","10","16","46","39","17","19","0","14","0","14","9","14","8","13","29","34","0","14","0","14","0","14","29","34"
"1500000US721270056023","Block Group 3, Census Tract 56.02, San Juan Municipio, Puerto Rico","713","120","463","108","357","98","38","32","0","14","21","34","0","14","17","27","319","97","27","31","0","14","27","31","0","14","0","14","292","98","18","30","236","100","20","22","18","28","106","63","40","45","22","36","0","14","18","28","0","14","66","55","0","14","19","29","13","21","34","41","250","84","139","73","43","40","0","14","0","14","43","40","0","14","96","63","22","35","0","14","22","35","0","14","0","14","74","52","0","14","0","14","26","29","48","43","111","62","49","41","0","14","11","16","28","34","10","16","62","46","0","14","20","32","18","19","24","28"
"1500000US721270056024","Block Group 4, Census Tract 56.02, San Juan Municipio, Puerto Rico","305","76","66","39","29","28","10","17","0","14","10","17","0","14","0","14","19","21","0","14","0","14","0","14","0","14","0","14","19","21","0","14","10","15","0","14","9","15","37","29","0","14","0","14","0","14","0","14","0","14","37","29","0","14","0","14","10","15","27","24","239","74","18","19","9","14","0","14","0","14","0","14","9","14","9","14","0","14","0","14","0","14","0","14","0","14","9","14","0","14","0","14","0","14","9","14","221","76","99","52","0","14","21","22","57","44","21","24","122","63","0","14","0","14","53","40","69","52"
"1500000US721270058001","Block Group 1, Census Tract 58, San Juan Municipio, Puerto Rico","645","144","264","106","167","89","52","59","0","14","52","59","0","14","0","14","115","66","0","14","0","14","0","14","0","14","0","14","115","66","19","31","58","54","38","40","0","14","97","58","20","32","0","14","0","14","20","32","0","14","77","49","19","31","0","14","0","14","58","37","381","102","281","92","170","70","0","14","76","50","27","21","67","53","111","60","52","46","0","14","12","18","32","39","8","13","59","47","0","14","0","14","26","30","33","41","100","61","41","40","0","14","11","17","0","14","30","36","59","46","0","14","10","15","18","20","31","36"
"1500000US721270058002","Block Group 2, Census Tract 58, San Juan Municipio, Puerto Rico","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US721270058003","Block Group 3, Census Tract 58, San Juan Municipio, Puerto Rico","236","84","18","19","9","13","9","13","0","14","0","14","0","14","9","13","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","14","0","14","0","14","0","14","0","14","0","14","9","14","0","14","0","14","9","14","0","14","218","87","162","81","162","81","0","14","18","30","75","59","69","53","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","56","36","38","37","0","14","0","14","29","34","9","14","18","19","0","14","0","14","9","14","9","14"
"1500000US721270059001","Block Group 1, Census Tract 59, San Juan Municipio, Puerto Rico","305","69","159","53","59","40","31","30","0","14","15","24","16","19","0","14","28","27","11","18","0","14","0","14","11","18","0","14","17","20","0","14","17","20","0","14","0","14","100","42","26","25","0","14","21","24","0","14","5","8","74","37","21","24","0","14","14","15","39","30","146","52","111","50","74","41","0","14","0","14","69","39","5","8","37","24","17","19","0","14","0","14","17","19","0","14","20","16","0","14","0","14","0","14","20","16","35","28","17","15","0","14","6","9","0","14","11","11","18","24","0","14","0","14","4","8","14","23"
"1500000US721270059002","Block Group 2, Census Tract 59, San Juan Municipio, Puerto Rico","236","56","110","47","63","40","23","25","0","14","0","14","0","14","23","25","40","32","21","24","0","14","10","15","0","14","11","18","19","21","0","14","0","14","0","14","19","21","47","30","24","23","0","14","0","14","8","13","16","19","23","18","0","14","0","14","5","8","18","16","126","43","60","38","39","25","0","14","12","13","15","17","12","12","21","25","0","14","0","14","0","14","0","14","0","14","21","25","0","14","16","24","0","14","5","8","66","37","30","28","0","14","0","14","18","21","12","19","36","23","0","14","0","14","19","17","17","20"
"1500000US721270060001","Block Group 1, Census Tract 60, San Juan Municipio, Puerto Rico","331","67","234","67","147","60","58","43","0","14","25","29","33","32","0","14","89","43","35","28","0","14","18","21","17","19","0","14","54","37","0","14","27","31","27","20","0","14","87","41","29","23","0","14","0","14","0","14","29","23","58","42","11","17","11","18","21","25","15","18","97","42","46","23","34","21","0","14","11","18","18","20","5","8","12","13","0","14","0","14","0","14","0","14","0","14","12","13","0","14","0","14","6","9","6","9","51","37","40","33","0","14","25","28","5","8","10","16","11","17","0","14","0","14","11","17","0","14"
"1500000US721270060002","Block Group 2, Census Tract 60, San Juan Municipio, Puerto Rico","441","78","234","71","85","45","12","19","12","19","0","14","0","14","0","14","73","41","29","21","5","8","13","21","0","14","11","17","44","35","0","14","23","29","16","20","5","8","149","62","52","34","0","14","20","24","17","20","15","15","97","49","0","14","6","10","46","37","45","33","207","63","147","56","91","47","0","14","24","26","30","27","37","29","56","40","17","27","0","14","17","27","0","14","0","14","39","30","0","14","12","13","15","19","12","19","60","35","12","12","0","14","0","14","6","9","6","8","48","33","0","14","0","14","32","27","16","16"
"1500000US721270061011","Block Group 1, Census Tract 61.01, San Juan Municipio, Puerto Rico","649","156","422","158","165","100","0","14","0","14","0","14","0","14","0","14","165","100","65","73","0","14","65","73","0","14","0","14","100","78","0","14","0","14","85","74","15","23","257","144","103","96","0","14","37","59","33","54","33","53","154","106","0","14","0","14","42","49","112","94","227","116","112","79","47","56","0","14","31","50","16","25","0","14","65","56","29","47","0","14","0","14","29","47","0","14","36","32","0","14","0","14","36","32","0","14","115","99","43","69","0","14","43","69","0","14","0","14","72","70","0","14","0","14","41","48","31","51"
"1500000US721270061012","Block Group 2, Census Tract 61.01, San Juan Municipio, Puerto Rico","386","149","254","133","97","90","0","14","0","14","0","14","0","14","0","14","97","90","30","49","0","14","0","14","30","49","0","14","67","75","0","14","35","56","0","14","32","50","157","100","105","81","0","14","17","27","75","73","13","22","52","61","0","14","0","14","25","42","27","44","132","95","81","79","42","49","0","14","0","14","28","44","14","22","39","62","0","14","0","14","0","14","0","14","0","14","39","62","0","14","0","14","0","14","39","62","51","54","38","61","0","14","0","14","38","61","0","14","13","21","0","14","0","14","13","21","0","14"
"1500000US721270061013","Block Group 3, Census Tract 61.01, San Juan Municipio, Puerto Rico","860","151","734","146","206","97","0","14","0","14","0","14","0","14","0","14","206","97","18","29","0","14","18","29","0","14","0","14","188","93","0","14","136","99","27","44","25","41","528","129","279","112","0","14","17","27","85","73","177","90","249","123","0","14","16","25","175","109","58","58","126","75","44","53","15","24","0","14","0","14","0","14","15","24","29","47","0","14","0","14","0","14","0","14","0","14","29","47","0","14","0","14","0","14","29","47","82","53","42","39","0","14","0","14","0","14","42","39","40","37","0","14","0","14","26","30","14","21"
"1500000US721270061021","Block Group 1, Census Tract 61.02, San Juan Municipio, Puerto Rico","346","68","119","49","47","28","11","11","0","14","0","14","0","14","11","11","36","26","0","14","0","14","0","14","0","14","0","14","36","26","0","14","6","8","30","25","0","14","72","41","12","20","0","14","12","20","0","14","0","14","60","35","0","14","0","14","0","14","60","35","227","59","113","46","65","34","0","14","9","14","24","23","32","23","48","33","10","11","0","14","0","14","5","7","5","8","38","31","0","14","13","19","6","9","19","23","114","48","38","28","0","14","9","15","12","18","17","14","76","40","0","14","6","9","32","25","38","28"
"1500000US721270061022","Block Group 2, Census Tract 61.02, San Juan Municipio, Puerto Rico","217","51","144","45","40","27","18","20","0","14","0","14","18","20","0","14","22","18","5","7","0","14","0","14","5","7","0","14","17","17","0","14","5","9","12","14","0","14","104","45","49","33","0","14","0","14","23","25","26","21","55","32","0","14","0","14","23","21","32","25","73","39","47","32","28","23","0","14","0","14","23","22","5","8","19","23","10","18","0","14","0","14","10","18","0","14","9","15","0","14","9","15","0","14","0","14","26","26","5","8","0","14","0","14","5","8","0","14","21","25","11","18","0","14","10","17","0","14"
"1500000US721270062001","Block Group 1, Census Tract 62, San Juan Municipio, Puerto Rico","303","65","135","48","55","36","27","24","0","14","0","14","11","17","16","18","28","26","6","9","0","14","0","14","6","9","0","14","22","25","0","14","0","14","0","14","22","25","80","41","33","22","0","14","0","14","6","8","27","22","47","34","0","14","0","14","16","18","31","28","168","46","93","37","56","34","0","14","12","18","10","17","34","23","37","20","10","16","0","14","0","14","0","14","10","16","27","16","0","14","0","14","5","8","22","14","75","35","34","24","0","14","0","14","11","13","23","21","41","24","0","14","12","18","17","20","12","12"
"1500000US721270062002","Block Group 2, Census Tract 62, San Juan Municipio, Puerto Rico","375","74","195","54","86","42","37","30","0","14","20","23","17","19","0","14","49","35","11","18","0","14","0","14","0","14","11","18","38","30","0","14","15","16","23","26","0","14","109","48","28","27","0","14","0","14","12","19","16","19","81","39","0","14","5","9","29","23","47","34","180","59","132","55","60","36","0","14","0","14","0","14","60","36","72","44","30","27","0","14","23","25","7","10","0","14","42","34","0","14","14","21","13","20","15","18","48","32","48","32","0","14","10","15","6","9","32","27","0","14","0","14","0","14","0","14","0","14"
"1500000US721270062003","Block Group 3, Census Tract 62, San Juan Municipio, Puerto Rico","123","44","95","38","43","31","8","13","0","14","8","13","0","14","0","14","35","30","0","14","0","14","0","14","0","14","0","14","35","30","0","14","30","29","5","7","0","14","52","32","24","23","0","14","18","21","6","9","0","14","28","25","0","14","12","18","10","15","6","9","28","22","22","21","11","12","0","14","0","14","6","8","5","9","11","17","0","14","0","14","0","14","0","14","0","14","11","17","0","14","0","14","11","17","0","14","6","8","6","8","0","14","0","14","0","14","6","8","0","14","0","14","0","14","0","14","0","14"
"1500000US721270063001","Block Group 1, Census Tract 63, San Juan Municipio, Puerto Rico","386","103","123","67","60","43","22","35","0","14","0","14","22","35","0","14","38","42","0","14","0","14","0","14","0","14","0","14","38","42","0","14","0","14","17","26","21","34","63","52","34","55","0","14","0","14","34","55","0","14","29","34","0","14","0","14","16","26","13","22","263","103","80","74","52","68","0","14","39","64","0","14","13","22","28","32","0","14","0","14","0","14","0","14","0","14","28","32","0","14","0","14","0","14","28","32","183","87","73","71","0","14","55","65","18","29","0","14","110","52","0","14","17","29","31","36","62","44"
"1500000US721270063002","Block Group 2, Census Tract 63, San Juan Municipio, Puerto Rico","501","146","93","62","31","35","0","14","0","14","0","14","0","14","0","14","31","35","0","14","0","14","0","14","0","14","0","14","31","35","0","14","0","14","15","24","16","26","62","62","32","53","32","53","0","14","0","14","0","14","30","33","0","14","0","14","14","23","16","24","408","142","170","116","170","116","0","14","0","14","82","75","88","72","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","238","110","68","47","0","14","17","28","36","28","15","25","170","99","0","14","17","26","65","73","88","61"
"1500000US721270063003","Block Group 3, Census Tract 63, San Juan Municipio, Puerto Rico","476","163","282","151","101","93","33","53","0","14","0","14","33","53","0","14","68","77","0","14","0","14","0","14","0","14","0","14","68","77","0","14","0","14","68","77","0","14","181","118","107","91","35","57","39","65","17","27","16","26","74","75","0","14","0","14","52","66","22","35","194","101","161","104","94","81","0","14","0","14","60","62","34","54","67","69","36","59","0","14","36","59","0","14","0","14","31","34","0","14","0","14","31","34","0","14","33","54","0","14","0","14","0","14","0","14","0","14","33","54","0","14","0","14","0","14","33","54"
"1500000US721270063004","Block Group 4, Census Tract 63, San Juan Municipio, Puerto Rico","191","74","14","22","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","22","0","14","0","14","0","14","0","14","0","14","14","22","0","14","0","14","0","14","14","22","177","75","44","40","44","40","0","14","0","14","29","32","15","23","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","133","74","83","67","0","14","34","56","34","38","15","23","50","47","0","14","0","14","35","41","15","24"
"1500000US721270063005","Block Group 5, Census Tract 63, San Juan Municipio, Puerto Rico","384","122","137","102","29","47","0","14","0","14","0","14","0","14","0","14","29","47","0","14","0","14","0","14","0","14","0","14","29","47","0","14","29","47","0","14","0","14","108","92","93","89","0","14","60","70","33","54","0","14","15","23","0","14","0","14","15","23","0","14","247","120","141","86","65","67","0","14","0","14","51","63","14","23","76","74","0","14","0","14","0","14","0","14","0","14","76","74","0","14","30","49","0","14","46","57","106","104","89","101","0","14","47","76","42","67","0","14","17","27","0","14","0","14","0","14","17","27"
